0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.021753792801293734e-03,0.000000000000000000e+00,7.817271551064422161e-03,0.000000000000000000e+00,3.655097093729649527e-01,3.339586048701240761e-01,9.538559223222679850e-02,2.034950947893257867e-01,9.196706889245896688e-02,3.934524218416347863e-02,5.864970174667579750e-01,2.529734006263295032e-01,1.007872530560099816e-01,1.709427701254589704e-01,2.339526551140760913e-01,4.383624007381694554e-01
1.449167848090334998e-01,1.324074464673262175e-01,3.781834788223070731e-02,8.068145415854670321e-02,3.646297646940651477e-02,1.559954728601653171e-02,2.325335275420639392e-01,1.002985445280398236e-01,3.995999090603562232e-02,6.777515343006515480e-02,9.275722561469196270e-02,1.738013192730888945e-01,4.133369805667527763e-01,4.627467412508211031e-01,1.665879296958658606e-01,1.151132066373816987e-01,1.112182641601683342e-01,2.256724443050680262e-01,1.146132051145977160e-01,9.038589739014471491e-02,4.363676218665252932e-02,8.323232861704381313e-02,1.966152440650844324e-01,5.336148173208071777e-01
4.317867273288332197e-01,4.834019465492902512e-01,1.740237635578486819e-01,1.202514101160993415e-01,1.161826126350125610e-01,2.357455798926441359e-01,1.197290904802266881e-01,9.442037046203151374e-02,4.558453664118346238e-02,8.694749434767148899e-02,2.053913798407693558e-01,5.574332964575240412e-01,1.382018453547966506e-02,2.253566053798413890e-02,3.438195427256710707e-02,7.724381669573113229e-02,6.902824401756428585e-02,6.355288329919767457e-03,1.375996886102442140e-01,8.268377173772699373e-02,1.026700997502329876e-01,1.008497810439208386e-01,1.233514909437664897e-01,7.686082942703702237e-02
3.233257269182116672e-02,5.272258707052702997e-02,8.043720638829113256e-02,1.807133118878976319e-01,1.614928304145979432e-01,1.486831245828091827e-02,3.219169702793165388e-01,1.934401854968588186e-01,2.401985628287938990e-01,2.359398941588478904e-01,2.885830530949148875e-01,1.798173062178355097e-01,2.239194408119288271e-01,4.893460086930246505e-02,2.576430631111269534e-02,1.004484069217962822e-01,2.325329760943245228e-01,2.441007501248049216e-01,2.746756028231033264e-01,2.305330592714464333e-01,1.371352683843626019e-01,3.199728247389214686e-01,2.663090595214685496e-01,2.511435500809936494e-01
2.012015678844809863e-01,4.396991338940692967e-02,2.315037410979344651e-02,9.025735724813001293e-02,2.089412120956413432e-01,2.193353710995523953e-01,2.468082349046274715e-01,2.071441979599210614e-01,1.232221325274181212e-01,2.875098016700102233e-01,2.392905239637709292e-01,2.256636398213026362e-01,4.265479019896664670e-01,1.805512058707149370e-01,1.538011159149710039e-01,2.678969688302621985e-02,9.079858137623957048e-02,2.180870189191232711e-01,1.405840657176530561e-01,2.686866930108515739e-01,1.580633611889055157e-01,2.314505498376355219e-01,2.207410272621580516e-01,1.825599046253429947e-01
4.463894333402953496e-01,1.889498227551661136e-01,1.609554112448834118e-01,2.803586081467131577e-02,9.502221696456542022e-02,2.282316718475857209e-01,1.471235496403831833e-01,2.811850675615268913e-01,1.654159214096598551e-01,2.422168279491968002e-01,2.310091354684392639e-01,1.910519592201380956e-01,2.996168805905166099e-01,1.290630743946450942e-01,1.156815789725978566e-01,5.550601951992581440e-02,1.427104328377375997e-01,2.359449851977198920e-01,2.483351771524111018e-01,1.561733022240363866e-01,1.184146507158914119e-01,8.049442148417228216e-02,2.189956239537097504e-01,2.171798052656036260e-01
2.640106659707732173e-01,1.137253286797760138e-01,1.019340787638947227e-01,4.890973148762627759e-02,1.257508466819708126e-01,2.079054843363385141e-01,2.188232364436852040e-01,1.376138001495758878e-01,1.043423545915807549e-01,7.092853306891108711e-02,1.929703707306201499e-01,1.913703423871428444e-01,3.367604277958670678e-01,1.867696683509090794e-01,1.433900177543194765e-01,4.128830908558265428e-02,6.961750686666569321e-02,1.854261064625438160e-01,2.685728986649666417e-01,1.014754974923515601e-01,4.253714885056832096e-02,1.105249512049670257e-01,3.010633120501340354e-01,5.404316667519096784e-01
2.471696380213948829e-01,1.370819951198455899e-01,1.052429438226633873e-01,3.030408435454594318e-02,5.109666264771538235e-02,1.360958706283781072e-01,1.971225258854219509e-01,7.447924373830872025e-02,3.122068632787916229e-02,8.112120643291123590e-02,2.209692817769580431e-01,3.966567578045105957e-01,2.960069048454004315e-01,1.643531734856499560e-01,3.023416532235478210e-02,9.258769836573794987e-02,1.180967480397890484e-01,2.109290583961370424e-01,4.383811827026753982e-01,4.271674787888524727e-01,1.993006712441416362e-01,5.918124798161793904e-02,9.867260519022294507e-02,1.367419616751965883e-01
3.516565712414324585e-01,1.952517745854537301e-01,3.591822601962222500e-02,1.099943008540171102e-01,1.402990836045725498e-01,2.505839838077750792e-01,5.207973904747318361e-01,5.074754962732733743e-01,2.367694454034282026e-01,7.030739623413245765e-02,1.172231777322087359e-01,1.624496206013898159e-01,2.011369348917731170e-01,5.441798250293035377e-02,8.015654903608896570e-03,5.276223500451934258e-03,5.997185650099542270e-03,7.853889448492552827e-02,2.452249164923835378e-01,3.271908224943807092e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.917167951349798810e-02
1.629558490299344853e-01,4.408801668392055284e-02,6.494072563308070367e-03,4.274657365393733782e-03,4.858761917237921536e-03,6.363014450603003691e-02,1.986747709554841090e-01,2.650813899648184202e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.173586341307840092e-02,7.244479224620271607e-01,1.534109470947944420e-01,5.262456408610506620e-02,4.296769061100836479e-02,8.860685116301668385e-02,4.732399305003707757e-01,3.093120395415577817e-01,1.247711167317886727e-01,1.813706213692293373e-02,2.351309563117034984e-02,4.262164699456016254e-02,1.657244745546103126e-01
6.505711118971355678e-01,1.377666045192978972e-01,4.725808454836719769e-02,3.858598719070941568e-02,7.957101662590426727e-02,4.249804827011386954e-01,2.777694175777966068e-01,1.120473696287006965e-01,1.628750433967028968e-02,2.111530766342419041e-02,3.827523196133070932e-02,1.488244390475323142e-01,2.920188193201585514e-01,1.964032037350906534e-01,1.134466645721993322e-01,6.455744967521263866e-02,1.934992497141184709e-01,1.842353172603225508e-01,1.431786149329342950e-01,7.768069796453104525e-02,3.169338984791053582e-02,3.265923390068260074e-02,2.773046488350690286e-02,1.069299182501566858e-01
3.666089870526378913e-01,2.465703400309719184e-01,1.424242686828893489e-01,8.104731498891294683e-02,2.429246310162085920e-01,2.312944186178539918e-01,1.797506308338779890e-01,9.752262563289092190e-02,3.978881078780101277e-02,4.100135972783824218e-02,3.481363860421381878e-02,1.342429542951212584e-01,5.498256101724902090e-01,3.266242689991705750e-01,1.186136517458301343e-01,3.396481312773413919e-02,3.139827767473254982e-02,1.789839357686197063e-01,2.866021133316066782e-01,2.412573254484516039e-01,2.620745404179724777e-02,4.408743392159910138e-03,1.068087770090083398e-02,5.213425999874051614e-02
4.478752919236448915e-01,2.660606147128319887e-01,9.661995170637327490e-02,2.766695532778783509e-02,2.557631459738450228e-02,1.457961961009146823e-01,2.334594875165189598e-01,1.965226665779442883e-01,2.134798909396587105e-02,3.591260933008564270e-03,8.700397234663145157e-03,4.246736871502567595e-02,2.399524933023381157e-01,2.302622451558764827e-01,1.852895700534603896e-01,1.006487390002148569e-01,2.140166510936227506e-01,3.708959555566842536e-01,4.003947898752830414e-01,1.737030383084385288e-01,3.074364862981761315e-02,2.928933017376556328e-02,4.620786901197656421e-02,2.613071967806838702e-01
