0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.842982189673078031e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.879400118858225777e-01,3.901371574750727156e-01,2.119873608899305040e-01,0.000000000000000000e+00,1.883449309825407370e-01,8.065390630304356545e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.408471312925500818e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.200538067362165992e-02,2.981564322699246233e-02,1.620081399534394756e-02,0.000000000000000000e+00,1.439397698525231133e-02,6.163853017123788886e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.030991335785795937e-01,1.037241568764372818e-01,8.709756954615587021e-02,9.880516211547071825e-02,3.041231311780291310e-02,3.599725425317148453e-01,6.910819733331776682e-01,2.891166264961309573e-01,3.603347003236041790e-02,6.463381757304763331e-02,4.555343615090131498e-02,4.182634377274427884e-01
2.940443925523570923e-01,1.006255159546019795e-01,8.449562896340792606e-02,9.585347055354953572e-02,2.950377993910709845e-02,3.492187732592912930e-01,6.704366873419512762e-01,2.804795969263355615e-01,3.495701120000752060e-02,6.270295596763718338e-02,4.419257918529063273e-02,4.057682944235189160e-01,1.495188916724330373e-02,1.344956309363441911e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.385043471118700339e-02,0.000000000000000000e+00,2.958791271730742620e-02,1.311657954343873611e-01,6.032123586746026417e-02,2.050298236430247445e-01
5.829148718688774433e-02,5.243451352350914779e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.399735300799027304e-02,0.000000000000000000e+00,1.153515395784376202e-01,5.113634269488904760e-01,2.351685802599873809e-01,7.993299846015873289e-01,0.000000000000000000e+00,5.289064441565125702e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.128839620384274739e-01,5.273125317678026974e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.987485648192312354e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.906947572932398208e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.069978723278174643e-02,1.901200795984039210e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.158760089035550653e-02,0.000000000000000000e+00,4.481526153067196261e-01,7.436763279582535302e-02,0.000000000000000000e+00,2.230559498641985008e-02,3.991804504962246369e-01,3.794037155677225659e-01,6.849954631876752353e-01,1.333137443832509983e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.281069461993674552e-01,7.104120133385138924e-02,0.000000000000000000e+00,2.130787554650457466e-02,3.813252847525313016e-01,3.624331544673141114e-01,6.543559178049046521e-01,1.273506793110103785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.959540311272453927e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.984949851640396529e-02,1.187115238599719264e-01,1.217018059406251296e-01,2.344173830523585966e-01,2.084254769036767221e-02,2.032313703152342430e-02,2.265829332828627266e-02,4.104941485403819368e-02
1.309172782344008024e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.317574130997253845e-01,3.925048964537808383e-01,4.023918924274728082e-01,7.750719363224087832e-01,6.891329297306086898e-02,6.719592619823004653e-02,7.491683020705601492e-02,1.357247873068989641e-01,6.000997428882180740e-02,0.000000000000000000e+00,6.218615489823264841e-02,0.000000000000000000e+00,5.930542418547652544e-02,6.709160193377962378e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
